num_imputer__zip code (HigherEducationBySector),num_imputer__Latitude (HigherEducationBySector),num_imputer__Longitude (HigherEducationBySector),num_imputer__Distance to Philly (Latitude),num_imputer__Distance to Philly (Longitude),num_imputer__Distance to Pittsburgh (Latitude),num_imputer__Distance to Pittsburgh (Longitude),num_imputer__Distance to Allentown (Latitude),num_imputer__Distance to Allentown (Longitude),num_imputer__Distance to Reading (Latitude),num_imputer__Distance to Reading (Longitude),num_imputer__Distance to Erie (Latitude),num_imputer__Distance to Erie (Longitude),num_imputer__North,num_imputer__East,num_imputer__South,num_imputer__West,num_imputer__Central,cat_imputer__Institution,cat_imputer__Type (HigherEducationBySector),cat_imputer__County,cat_imputer__Address (HigherEducationBySector),cat_imputer__Sector and Type (HigherEducationBySector),cat_imputer__City (HigherEducationInstitutions),cat_imputer__State abbreviation (HD2024) (Cost)
15237.0,40.5657029,-80.0395498,0.6131029000000012,-4.874929800000004,0.1270029000000008,-0.04234979999999666,-0.0365971000000016,-4.5681498000000005,0.2287028999999947,-4.118149799999998,-1.5632970999999998,0.04545019999999056,0.0,0.0,1.0,1.0,0.0,34,2,1,188,2,136,0
15122.0,40.3289286,-79.931751,0.3763286000000008,-4.767131000000006,-0.10977139999999963,0.06544900000000098,-0.27337140000000204,-4.460351000000003,-0.008071400000005724,-4.010351,-1.8000714000000002,0.1532489999999882,0.0,0.0,1.0,1.0,0.0,35,2,1,67,2,136,0
18034.0,40.5366511,-75.3773726,0.5840511000000035,-0.21275260000000173,0.09795110000000307,4.6198274000000055,-0.06564889999999934,0.09402740000000165,0.19965109999999697,0.5440274000000045,-1.5923488999999975,4.707627399999993,0.0,1.0,0.0,0.0,1.0,69,1,35,97,4,136,0
16101.0,41.003082,-80.360498,1.0504820000000024,-5.1958780000000075,0.5643820000000019,-0.36329800000000034,0.4007819999999995,-4.889098000000004,0.6660819999999958,-4.439098000000001,-1.1259179999999986,-0.2754980000000131,0.0,0.0,0.0,1.0,1.0,25,2,33,101,2,136,0
15071.0,40.4247435,-80.1892838,0.4721435000000014,-5.024663799999999,-0.013956499999999039,-0.1920837999999918,-0.17755650000000145,-4.717883799999996,0.08774349999999487,-4.267883799999993,-1.7042564999999996,-0.10428380000000459,0.0,0.0,1.0,1.0,0.0,276,1,1,32,4,136,0
18701.0,41.246313,-75.882097,1.2937130000000039,-0.7174770000000024,0.8076130000000035,4.115103000000005,0.6440130000000011,-0.410696999999999,0.9093129999999974,0.03930300000000386,-0.8826869999999971,4.202902999999992,1.0,1.0,0.0,0.0,0.0,169,2,36,74,2,136,0
18015.0,40.61201686,-75.37124413,0.6594168600000003,-0.20662412999999447,0.1733168599999999,4.625955870000013,0.009716859999997496,0.10015587000000892,0.2750168599999938,0.5501558700000118,-1.5169831400000007,4.71375587,0.0,1.0,0.0,0.0,0.0,191,2,42,146,2,136,0
19610.0,40.35918445,-75.97511555,0.406584450000004,-0.8104955499999988,-0.07951554999999644,4.022084450000008,-0.24311554999999885,-0.5037155499999955,0.02218444999999747,-0.05371554999999262,-1.769815549999997,4.109884449999996,0.0,1.0,1.0,0.0,0.0,233,0,4,68,8,136,0
15108.0,40.5215586,-80.2115783,0.568958600000002,-5.0469583,0.08285860000000156,-0.2143782999999928,-0.08074140000000085,-4.740178299999997,0.18455859999999547,-4.290178299999994,-1.607441399999999,-0.12657830000000558,0.0,0.0,1.0,1.0,0.0,286,1,1,160,4,136,0
15317.0,40.252808,-80.243153,0.3002080000000049,-5.078533000000007,-0.1858919999999955,-0.2459530000000001,-0.3494919999999979,-4.771753000000004,-0.0841920000000016,-4.321753000000001,-1.876191999999996,-0.15815300000001287,0.0,0.0,1.0,1.0,0.0,30,2,53,166,2,136,0
19335.0,40.02594742,-75.74576903,0.0733474200000046,-0.581149030000006,-0.4127525799999958,4.251430970000001,-0.5763525799999982,-0.27436903000000257,-0.3110525800000019,0.17563097000000027,-2.1030525799999964,4.3392309699999885,0.0,1.0,1.0,0.0,0.0,73,0,12,11,0,136,0
18848.0,41.7480455,-76.445365,1.7954455000000067,-1.280744999999996,1.3093455000000063,3.551835000000011,1.1457455000000039,-0.9739649999999926,1.4110455000000002,-0.5239649999999898,-0.3809544999999943,3.6396349999999984,1.0,1.0,0.0,0.0,0.0,140,2,6,24,5,136,0
15501.0,39.9988739,-79.0232699,0.046273900000002754,-3.858649900000003,-0.43982609999999767,0.973930100000004,-0.6034261000000001,-3.5518699,-0.33812610000000376,-3.101869899999997,-2.1301260999999982,1.0617300999999912,0.0,0.0,1.0,1.0,0.0,228,2,48,162,2,136,0
15068.0,40.5690028,-79.7659396,0.616402800000003,-4.6013195999999965,0.1303028000000026,0.2312604000000107,-0.033297199999999805,-4.294539599999993,0.2320027999999965,-3.8445395999999903,-1.559997199999998,0.3190603999999979,0.0,0.0,1.0,1.0,0.0,365,2,55,34,2,136,0
19041.0,40.0124552,-75.2998864,0.05985520000000122,-0.13526640000000612,-0.4262447999999992,4.697313600000001,-0.5898448000000016,0.17151359999999727,-0.3245448000000053,0.6215136000000001,-2.1165448,4.785113599999988,0.0,1.0,1.0,0.0,0.0,117,1,20,120,4,136,0
19141.0,40.047154,-75.140864,0.09455400000000225,0.023756000000005884,-0.3915459999999982,4.856336000000013,-0.5551460000000006,0.33053600000000927,-0.28984600000000427,0.7805360000000121,-2.0818459999999988,4.944136,0.0,1.0,1.0,0.0,0.0,39,2,44,44,2,136,0
